picture,code
/pages/normalpages/n1pink.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body class=""bg-pink-100"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1yellow.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body class=""bg-yellow-100"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1salmon.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#FA8072;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1lavendar.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#E6E6FA;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1greenyellow.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#ADFF2F;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1palevioletred.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#DB7093;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1hotpink.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#FF69B4;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1lightsalmon.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#FFA07A;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1tomato.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#FF6347;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n1lemon.jpg,"<!DOCTYPE html>
<html>

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body style=""background-color:#FFFACD;"">
    <header class=""relative"" style=""background-image: url('bg3.jpg'); background-size: cover; height: 300px;"">
        <div class=""absolute inset-0 flex items-center justify-center""><\div>
    <\header>

    <nav class=""bg-pink-500 text-white text-center py-4"">
        <ul class=""flex justify-center space-x-8"">
            <li><a href=""#"" class=""hover:text-pink-200"">Home<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Services<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">About Us<\a><\li>
            <li><a href=""#"" class=""hover:text-pink-200"">Contact<\a><\li>
        <\ul>
    <\nav>

    <main class=""max-w-screen-lg mx-auto p-4"">
        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Welcome to Our IT Services Company<\h2>
            <p class=""text-center mt-4""> We are a trusted and reliable IT services company dedicated to providing top-notch solutions for your business needs. With our team of experienced professionals, we ensure that your IT infrastructure is always up-to-date and secure. We offer a wide range of services, from software development and IT consulting to network setup and maintenance. Our goal is to help you grow and succeed in the digital world. <\p>
            <button class=""block mx-auto mt-8 bg-green-500 hover:bg-green-600 text-white font-bold py-2 px-4 rounded""> Get Started <\button>
        <\section>

        <section class=""my-8"">
            <h2 class=""text-2xl text-center"">Our Services<\h2>
        <\section>
    <\main>

<\body>

<\html>"
/pages/normalpages/n2salmon.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#FA8072;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2darkred.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#8B0000;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2white.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:white;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2hotpink.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#FF69B4;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2orange.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#FFA500;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2gold.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#FFD700;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2moccasin.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#FFE4B5;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
/pages/normalpages/n2palegoldenrod.jpg,"<!DOCTYPE html>
<html lang=""en"">

<head>
    <link href=""https:\\cdn.jsdelivr.net\npm\tailwindcss@2.2.19\dist\tailwind.min.css"" rel=""stylesheet"">
<\head>

<body  style=""background-color:#EEE8AA;"">

    <div class=""flex flex-col min-h-screen"">

        <header class=""bg-red-500 text-white p-4"">
            <h1 class=""text-4xl"">Gaming Company<\h1>
            <p class=""text-xl"">Welcome to our gaming company's site, where we strive to provide the best gaming experience for our users. We have a wide variety of games for all types of players, from casual gamers to hardcore gamers. Our games are designed to be fun and engaging, and we are always looking for ways to improve our games.<\p>
        <\header>

        <main class=""flex-grow"">
            <div class=""container mx-auto px-4 py-8"">
                <div class=""flex flex-wrap"">
                    <div class=""w-full lg:w-3\4"">
                        <img src=""gaming.jpg"" width=""700"", height=""700"">
                    <\div>
                    <div class=""w-full lg:w-1\4 p-4"">
                        <div class=""bg-white p-4 mb-4"">
                            <h2 class=""text-2xl mb-2"">Search<\h2>
                            <input type=""text"" placeholder=""Search..."" class=""w-full p-2 border"">
                        <\div>
                        <div class=""bg-white p-4"">
                            <h2 class=""text-2xl mb-2"">Others<\h2>
                            <p>This is where you can access features like game recommendations, user reviews, and an events calendar.<\p>
                        <\div>
                    <\div>
                <\div>
            <\div>
        <\main>

        <footer class=""bg-red-500 text-white p-4"">
            <p>© 2022 Gaming Company. All rights reserved.<\p>
        <\footer>

    <\div>

<\body>

<\html>"
