picture,code
/pages/searchpage/sprosybrown.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: rosybrown;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spsandybrown.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #F4A460;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spperu.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #CD853F;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/sphoneydew.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #F0FFF0;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spsilver.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #C0C0C0;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spgray.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #808080;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spthistle.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #D8BFD8;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spindianred.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color: #CD5C5C;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spdarksalmon.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#E9967A;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spdarkred.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#8B0000;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/sppink.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#FFC0CB;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spdeeppink.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#FF1493;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spmediumvioletred.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#C71585;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/sporangered.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#FF4500;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spdarkorange.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#FF8C00;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spmoccasin.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:Moccasin;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/sppalegoldenrod.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#EEE8AA;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spplum.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#DDA0DD;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spdarkorchid.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#9932CC;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spgreenyellow.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#ADFF2F;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/sproyalblue.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#4169E1;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/spskyblue.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>your title</title>
</head>
<body>

   <style>

    body{
        background-color:#87CEEB;
    }
    .search{
        position: absolute;
        left: 560px;
        top: 270px;
        text-align: center;
    }

    .search input{
        width: 300px;
        height: 42px;
        width: 400px;
        border-radius: 50px;
        box-sizing: border-box;
    }
   </style>
    
    <div class=""search"">
        <h1>Search Page</h1>
        <input type=""text"" placeholder=""type here something...."">
    </div>
</body>
</html>"
/pages/searchpage/googlewhite.jpg,"<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
  <head>
    <meta charset=""utf-8"">
    <title></title>
  <link href='https://fonts.googleapis.com/css?family=Noto Sans HK' rel='stylesheet'>
  <link href=""https://fonts.googleapis.com/icon?family=Material+Icons"" rel=""stylesheet"">
    <link rel=""stylesheet"" href=""file:///D:/css/css/all.css"">
    <link rel=""stylesheet"" href=""style.css"">
<style>
     body{
        margin: 0;
        padding: 0;
        background: #fff;
      }
      .main{
        position: absolute;
        top: 50%;
        left: 50%;
        transform: translate(-50%,-100%);
      }
      .google{
        position: relative;
        width: 380px;
        top: 80px;
      }
      .searchb{
        width: 500px;
        height: 45px;
        position: absolute;
        transform: translate(-20%,50%);
      }
      input[type=""text""]{
        position: absolute;
        width: 100%;
        height: 100%;
        left: 0;
        border-radius: 50px;
        border: 1px solid #d5d4d4;
        outline: none;
        padding: 0 40px 0 45px;
        font-size: 16px;
        font-family: noto sans hk;
        box-shadow: 0 2px 10px -7px #000;
      }
      .searchicon{
        top: 13px;
        left: 18px;
        color: #777;
        font-size: 21px;
        z-index: 1;
        position: absolute;
      }
     
</style>
  </head>
  <body>
    
    <div class=""main"">
        <div class="""">
          <img src=""google.jpg"" alt="""" class=""google"">
        </div>
        <div class=""searchb"">
          <span class=""material-icons searchicon"">search</span>
          <input type=""text"" value="""" placeholder=""Search Google or type a URL"" required>
                  </div>
           </div>
  </body>
</html>"
/pages/searchpage/spaliceblue.jpg,"<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
  <head>
    <meta charset=""utf-8"">
    <title></title>
    <link href='https://fonts.googleapis.com/css?family=Noto Sans HK' rel='stylesheet'>
    <link href=""https://fonts.googleapis.com/icon?family=Material+Icons"" rel=""stylesheet"">
    <link rel=""stylesheet"" href=""file:///D:/css/css/all.css"">
  <style>
    .google {
      
      font-size: 36px; 
    }
    
    .g {
      color: #4285F4;}

    .o {
      color: #EA4335; 
    }

    .o2 {
      color: #FBBC05;}

    .g2 {
      color: #34A853;}

    .l {
      color: #4CAF50; }

    .e {
      color: #4285F4;}
      body {
        margin: 0;
        padding: 0;
        background: #F0F8FF;
      }
      .main {
        position: absolute;
        top: 40%;
        left: 50%;
        transform: translate(-50%,-100%);
      }
      
      .searchb {
        top: 190px;
        width: 450px;
        height: 45px;
        position: absolute;
        transform: translate(-20%,50%);
      }
      input[type=""text""] {
        position: absolute;
        width: 100%;
        height: 100%;
        left: 0;
        border-radius: 50px;
        border: 1px solid #d5d4d4;
        outline: none;
        padding: 0 40px 0 45px;
        font-size: 16px;
        font-family: noto sans hk;
        box-shadow: 0 2px 10px -7px #000;
      }
      .searchicon {
        top: 13px;
        left: 18px;
        color: #777;
        font-size: 21px;
        z-index: 1;
        position: absolute;
      }
    </style>
  </head>
  <body>
<br><br>
    <div class=""main"">
       <br><br>
 <div class=""google""><h1>
    <span class=""g"">G</span>
    <span class=""o"">o</span>
    <span class=""o2"">o</span>
    <span class=""g2"">g</span>
    <span class=""l"">l</span>
    <span class=""e"">e</span></h1>
  </div>
      <div class=""searchb"">
        <span class=""material-icons searchicon"">search</span>
        <input type=""text"" value="""" placeholder=""Search Google or type a URL"" required>
      </div>
    </div>
  </body>
</html>"
/pages/searchpage/spbeige.jpg,"<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
  <head>
    <meta charset=""utf-8"">
    <title></title>
    <link href='https://fonts.googleapis.com/css?family=Noto Sans HK' rel='stylesheet'>
    <link href=""https://fonts.googleapis.com/icon?family=Material+Icons"" rel=""stylesheet"">
    <link rel=""stylesheet"" href=""file:///D:/css/css/all.css"">
  <style>
    .google {
      
      font-size: 36px; 
    }
    
    .g {
      color: #4285F4;}

    .o {
      color: #EA4335; 
    }

    .o2 {
      color: #FBBC05;}

    .g2 {
      color: #34A853;}

    .l {
      color: #4CAF50; }

    .e {
      color: #4285F4;}
      body {
        margin: 0;
        padding: 0;
        background:#F5F5DC;
      }
      .main {
        position: absolute;
        top: 40%;
        left: 50%;
        transform: translate(-50%,-100%);
      }
      
      .searchb {
        top: 190px;
        width: 450px;
        height: 45px;
        position: absolute;
        transform: translate(-20%,50%);
      }
      input[type=""text""] {
        position: absolute;
        width: 100%;
        height: 100%;
        left: 0;
        border-radius: 50px;
        border: 1px solid #d5d4d4;
        outline: none;
        padding: 0 40px 0 45px;
        font-size: 16px;
        font-family: noto sans hk;
        box-shadow: 0 2px 10px -7px #000;
      }
      .searchicon {
        top: 13px;
        left: 18px;
        color: #777;
        font-size: 21px;
        z-index: 1;
        position: absolute;
      }
    </style>
  </head>
  <body>
<br><br>
    <div class=""main"">
       <br><br>
 <div class=""google""><h1>
    <span class=""g"">G</span>
    <span class=""o"">o</span>
    <span class=""o2"">o</span>
    <span class=""g2"">g</span>
    <span class=""l"">l</span>
    <span class=""e"">e</span></h1>
  </div>
      <div class=""searchb"">
        <span class=""material-icons searchicon"">search</span>
        <input type=""text"" value="""" placeholder=""Search Google or type a URL"" required>
      </div>
    </div>
  </body>
</html>"
/pages/searchpage/sppurple.jpg,"<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
  <head>
    <meta charset=""utf-8"">
    <title></title>
    <link href='https://fonts.googleapis.com/css?family=Noto Sans HK' rel='stylesheet'>
    <link href=""https://fonts.googleapis.com/icon?family=Material+Icons"" rel=""stylesheet"">
    <link rel=""stylesheet"" href=""file:///D:/css/css/all.css"">
  <style>
    .google {
      
      font-size: 36px; 
    }
    
    .g {
      color: #4285F4;}

    .o {
      color: #EA4335; 
    }

    .o2 {
      color: #FBBC05;}

    .g2 {
      color: #34A853;}

    .l {
      color: #4CAF50; }

    .e {
      color: #4285F4;}

      body {
        margin: 0;
        padding: 0;
        background: #800080;
      }
      .main {
        position: absolute;
        top: 40%;
        left: 50%;
        transform: translate(-50%,-100%);
      }
      
      .searchb {
        top: 190px;
        width: 450px;
        height: 45px;
        position: absolute;
        transform: translate(-20%,50%);
      }
      input[type=""text""] {
        position: absolute;
        width: 100%;
        height: 100%;
        left: 0;
        border-radius: 50px;
        border: 1px solid #d5d4d4;
        outline: none;
        padding: 0 40px 0 45px;
        font-size: 16px;
        font-family: noto sans hk;
        box-shadow: 0 2px 10px -7px #000;
      }
      .searchicon {
        top: 13px;
        left: 18px;
        color: #777;
        font-size: 21px;
        z-index: 1;
        position: absolute;
      }
    </style>
  </head>
  <body>
<br><br>
    <div class=""main"">
       <br><br>
 <div class=""google""><h1>
    <span class=""g"">G</span>
    <span class=""o"">o</span>
    <span class=""o2"">o</span>
    <span class=""g2"">g</span>
    <span class=""l"">l</span>
    <span class=""e"">e</span></h1>
  </div>
      <div class=""searchb"">
        <span class=""material-icons searchicon"">search</span>
        <input type=""text"" value="""" placeholder=""Search Google or type a URL"" required>
      </div>
    </div>
  </body>
</html>"
/pages/searchpage/spmagenta.jpg,"<!DOCTYPE html>
<html lang=""en"" dir=""ltr"">
  <head>
    <meta charset=""utf-8"">
    <title></title>
    <link href='https://fonts.googleapis.com/css?family=Noto Sans HK' rel='stylesheet'>
    <link href=""https://fonts.googleapis.com/icon?family=Material+Icons"" rel=""stylesheet"">
    <link rel=""stylesheet"" href=""file:///D:/css/css/all.css"">
  <style>
    .google {
      
      font-size: 36px; 
    }
    
    .g {
      color: #4285F4;}

    .o {
      color: #EA4335; 
    }

    .o2 {
      color: #FBBC05;}

    .g2 {
      color: #34A853;}

    .l {
      color: #4CAF50; }

    .e {
      color: #4285F4;}

      body {
        margin: 0;
        padding: 0;
        background: #FF00FF;
      }
      .main {
        position: absolute;
        top: 40%;
        left: 50%;
        transform: translate(-50%,-100%);
      }
      
      .searchb {
        top: 190px;
        width: 450px;
        height: 45px;
        position: absolute;
        transform: translate(-20%,50%);
      }
      input[type=""text""] {
        position: absolute;
        width: 100%;
        height: 100%;
        left: 0;
        border-radius: 50px;
        border: 1px solid #d5d4d4;
        outline: none;
        padding: 0 40px 0 45px;
        font-size: 16px;
        font-family: noto sans hk;
        box-shadow: 0 2px 10px -7px #000;
      }
      .searchicon {
        top: 13px;
        left: 18px;
        color: #777;
        font-size: 21px;
        z-index: 1;
        position: absolute;
      }
    </style>
  </head>
  <body>
<br><br>
    <div class=""main"">
       <br><br>
 <div class=""google""><h1>
    <span class=""g"">G</span>
    <span class=""o"">o</span>
    <span class=""o2"">o</span>
    <span class=""g2"">g</span>
    <span class=""l"">l</span>
    <span class=""e"">e</span></h1>
  </div>
      <div class=""searchb"">
        <span class=""material-icons searchicon"">search</span>
        <input type=""text"" value="""" placeholder=""Search Google or type a URL"" required>
      </div>
    </div>
  </body>
</html>"
