picture,code
/pages/footer/fdarkorange.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:	#FF8C00;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fgold.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:	#FFD700;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fpeach.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:#FFDAB9;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fkhaki.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:	#F0E68C;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fdarkkhaki.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color: #BDB76B;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fplum.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color: 	#DDA0DD;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fviolet.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:#EE82EE;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/forchid.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:	#DA70D6;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fmagenta.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:	#FF00FF;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
/pages/footer/fmediumorchid.jpg,"<!DOCTYPE html>
<html lang=""en"">
<head>
    <meta charset=""UTF-8"">
    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">
    <title>Page Footer<\title>
    <style>
        body {
            background-color: pink;
            margin: 0;
            font-family: Arial, sans-serif;
        }
        
        .content {
            padding: 20px;
        }
        
        footer {
            background-color:	#BA55D3;
            font-size: 25px;
            color: #fff;
            padding: 20px 0;
            position: fixed;
            bottom: 0;
            width: 100%;
            height: 7%;
        }
        
        .footer-content {
            display: flex;
            justify-content: space-between;
            align-items: center;
            max-width: 1200px;
            margin: 0 auto;
        }
        
        .footer-content p {
            margin: 0;
        }
        
        .footer-content ul {
            list-style-type: none;
            padding: 0;
            margin: 0;
        }
        
        .footer-content ul li {
            display: inline;
            margin-right: 20px;
        }
        
        .footer-content ul li:last-child {
            margin-right: 0;
        }
        
        .footer-content ul li a {
            color: #fff;
            text-decoration: none;
        }
        
        .footer-content ul li a:hover {
            text-decoration: underline;
        }
    <\style>
<\head>
<body>


<footer>
    <div class=""footer-content"">
        <p>&copy; 2024 My Website. All rights reserved.<\p>
        <ul>
            <li><a href=""#"">Home<\a><\li>
            <li><a href=""#"">About<\a><\li>
            <li><a href=""#"">Contact: +91 <u>7589620212<\u><\a><\li>
        <\ul>
    <\div>
<\footer>

<\body>
<\html>"
